0,0.00441502
1,0.00417465
2,0.00394738
3,0.00373245
4,0.00352915
5,0.0033368
6,0.00315479
7,0.00298256
8,0.00281957
9,0.00266535
10,0.00251945
11,0.00238143
12,0.00225088
13,0.00212741
14,0.00201066
15,0.00190027
16,0.0017959
17,0.00169723
18,0.00160395
19,0.00151578
20,0.00143245
21,0.00135368
22,0.00127923
23,0.00120887
24,0.00114237
25,0.00107952
26,0.00102013
27,0.000963997
28,0.000910954
29,0.000860826
30,0.000813455
31,0.000768689
32,0.000726386
33,0.00068641
34,0.000648632
35,0.000612934
36,0.000579199
37,0.000547321
38,0.000517196
39,0.00048873
40,0.00046183
41,0.00043641
42,0.00041239
43,0.000389691
44,0.000368241
45,0.000347972
46,0.000328819
47,0.00031072
48,0.000293617
49,0.000277455
50,0.000262183
51,0.000247751
52,0.000234114
53,0.000221228
54,0.00020905
55,0.000197543
56,0.000186669
57,0.000176394
58,0.000166685
59,0.00015751
60,0.00014884
61,0.000140647
62,0.000132905
63,0.000125589
64,0.000118676
65,0.000112143
66,0.00010597
67,0.000100137
68,9.46252e-05
69,8.94165e-05
70,8.44946e-05
71,7.98435e-05
72,7.54485e-05
73,7.12954e-05
74,6.73709e-05
75,6.36624e-05
76,6.01581e-05
77,5.68467e-05
78,5.37175e-05
79,5.07606e-05
80,4.79665e-05
81,4.53261e-05
82,4.28311e-05
83,4.04734e-05
84,3.82456e-05
85,3.61403e-05
86,3.41509e-05
87,3.22711e-05
88,3.04947e-05
89,2.88161e-05
90,2.72299e-05
91,2.5731e-05
92,2.43146e-05
93,2.29762e-05
94,2.17115e-05
95,2.05163e-05
96,1.9387e-05
97,1.83198e-05
98,1.73114e-05
99,1.63585e-05
100,1.5458e-05
101,1.46071e-05
102,1.38031e-05
103,1.30433e-05
104,1.23253e-05
105,1.16468e-05
106,1.10057e-05
107,1.03999e-05
108,9.82743e-06
109,9.28647e-06
110,8.77529e-06
111,8.29225e-06
112,7.83579e-06
113,7.40447e-06
114,6.99688e-06
115,6.61173e-06
116,6.24778e-06
117,5.90387e-06
118,5.57889e-06
119,5.27179e-06
120,4.9816e-06
121,4.70739e-06
122,4.44826e-06
123,4.20341e-06
124,3.97203e-06
125,3.75338e-06
126,3.54678e-06
127,3.35154e-06
128,3.16705e-06
129,2.99272e-06
130,2.82798e-06
131,2.67231e-06
132,2.52521e-06
133,2.38621e-06
134,2.25486e-06
135,2.13074e-06
136,2.01345e-06
137,1.90262e-06
138,1.79789e-06
139,1.69892e-06
140,1.6054e-06
141,1.51703e-06
142,1.43353e-06
143,1.35462e-06
144,1.28005e-06
145,1.20959e-06
146,1.14301e-06
147,1.08009e-06
148,1.02063e-06
149,9.64453e-07
150,9.11364e-07
151,8.61197e-07
152,8.13792e-07
153,7.68996e-07
154,7.26666e-07
155,6.86666e-07
156,6.48868e-07
157,6.13151e-07
158,5.79399e-07
159,5.47506e-07
160,5.17368e-07
161,4.88889e-07
162,4.61978e-07
163,4.36548e-07
164,4.12518e-07
165,3.8981e-07
166,3.68353e-07
167,3.48076e-07
168,3.28916e-07
169,3.10811e-07
170,2.93702e-07
171,2.77535e-07
172,2.62258e-07
173,2.47822e-07
174,2.3418e-07
175,2.21289e-07
176,2.09108e-07
177,1.97598e-07
178,1.86721e-07
179,1.76443e-07
180,1.6673e-07
181,1.57552e-07
182,1.4888e-07
183,1.40685e-07
184,1.32941e-07
185,1.25623e-07
186,1.18708e-07
187,1.12173e-07
188,1.05999e-07
189,1.00164e-07
190,9.46503e-08
